rule_id,rule_code,rule_type,part_number,section,development_sub_category,canonical_use_id,canonical_use_name,applies_to
1954,C.01,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1954,C.01,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1955,C.02,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1955,C.02,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1955,C.02,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1955,C.02,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1956,C.03,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1956,C.03,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1956,C.03,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1956,C.03,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1957,C.04,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1957,C.04,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1957,C.04,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1957,C.04,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1958,C.05,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1958,C.05,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1958,C.05,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1958,C.05,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1959,C.06,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1959,C.06,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1959,C.06,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1959,C.06,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1960,C.07,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1960,C.07,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1960,C.07,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1960,C.07,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1961,C.08,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1961,C.08,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1961,C.08,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1961,C.08,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1962,C.09,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1962,C.09,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1962,C.09,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1962,C.09,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1963,C.10,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1963,C.10,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1963,C.10,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1963,C.10,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1964,C.11,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1964,C.11,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1964,C.11,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1964,C.11,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1965,C.12,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1965,C.12,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1965,C.12,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1965,C.12,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1966,C.13,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1966,C.13,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1966,C.13,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1966,C.13,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1967,C.14,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1967,C.14,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1967,C.14,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1967,C.14,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1968,C.15,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1968,C.15,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1968,C.15,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1968,C.15,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1969,C.16,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1969,C.16,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1969,C.16,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1969,C.16,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1970,C.17,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1970,C.17,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1970,C.17,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1970,C.17,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1971,C.18,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1971,C.18,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1971,C.18,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1971,C.18,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1972,C.19,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1972,C.19,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1972,C.19,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1972,C.19,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1973,C.20,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1973,C.20,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1973,C.20,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1973,C.20,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1974,C.21,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1974,C.21,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1974,C.21,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1974,C.21,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1975,C.22,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1975,C.22,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1975,C.22,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1975,C.22,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1976,C.23,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1976,C.23,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1976,C.23,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1976,C.23,Control,8,8.1.1.2.12 VEHICLE ACCESS AND PARKING,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1977,C.01,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1977,C.01,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1977,C.01,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1977,C.01,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1978,C.02,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1978,C.02,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1978,C.02,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1978,C.02,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1979,C.03,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1979,C.03,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1979,C.03,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1979,C.03,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1980,C.04,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1980,C.04,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1980,C.04,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1980,C.04,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1981,C.05,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1981,C.05,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1981,C.05,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1981,C.05,Control,8,8.1.1.2.13 PUBLIC DOMAIN AND TRAFFIC MANAGEMENT WORKS,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1982,C.01,Control,8,8.1.1.3 EPPING AREAS – RESIDENTIAL DEVELOPMENT,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1982,C.01,Control,8,8.1.1.3 EPPING AREAS – RESIDENTIAL DEVELOPMENT,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1982,C.01,Control,8,8.1.1.3 EPPING AREAS – RESIDENTIAL DEVELOPMENT,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1982,C.01,Control,8,8.1.1.3 EPPING AREAS – RESIDENTIAL DEVELOPMENT,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1983,C.02,Control,8,8.1.1.3 EPPING AREAS – RESIDENTIAL DEVELOPMENT,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
1983,C.02,Control,8,8.1.1.3 EPPING AREAS – RESIDENTIAL DEVELOPMENT,Centres and Precincts,retail_premises,Retail Premises,Centres and Precincts
1983,C.02,Control,8,8.1.1.3 EPPING AREAS – RESIDENTIAL DEVELOPMENT,Centres and Precincts,residential_flat_building,Residential Flat Buildings,Centres and Precincts
1983,C.02,Control,8,8.1.1.3 EPPING AREAS – RESIDENTIAL DEVELOPMENT,Centres and Precincts,community_facility,Community Facilities,Centres and Precincts
1984,C.03,Control,8,8.1.1.3 EPPING AREAS – RESIDENTIAL DEVELOPMENT,Centres and Precincts,commercial_premises,Commercial Premises,Centres and Precincts
