id,dcp,rule_code,rule_type,part_number,section,development_group,development_sub_category,canonical_use_id,canonical_use_name,applies_to,applicable_zones
1281,bankstown,8.6,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1281,bankstown,8.6,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1281,bankstown,8.6,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1281,bankstown,8.6,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1281,bankstown,8.6,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1281,bankstown,8.6,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1281,bankstown,8.6,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1281,bankstown,8.6,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1282,bankstown,8.7,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1283,bankstown,8.8,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1284,bankstown,8.9,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1285,bankstown,8.10,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1286,bankstown,8.11,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1287,bankstown,8.12,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1288,bankstown,8.13,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1289,bankstown,8.14,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1290,bankstown,8.15,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,
1291,bankstown,8.16,Control,B1,Private open space,General Controls,Residential Development,group_home,Group Homes,Residential Development,
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
272,bankstown,a,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
273,bankstown,b,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
274,bankstown,c,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
275,bankstown,d,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
276,bankstown,e,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dwelling_house,Dwelling Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,dual_occupancy,Dual Occupancies,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,secondary_dwelling,Secondary Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,semi_detached_dwelling,Semi-Detached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,attached_dwelling,Attached Dwellings,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,multi_dwelling_housing,Multi Dwelling Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,residential_flat_building,Residential Flat Buildings,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,shop_top_housing,Shop Top Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,boarding_house,Boarding Houses,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,seniors_housing,Seniors Housing,Residential Development,R1|R2|R3|R4|RU1|RU2
277,bankstown,f,Objective,B1,"Section 9 – Residential Flat Buildings, Serviced Apartments Andshop Top Housing",General Controls,Residential Development,group_home,Group Homes,Residential Development,R1|R2|R3|R4|RU1|RU2
